Total memory: 25635848192
Free memory: 25635848192
Used memory: 0
gpu: 5%, gpu-mem: 0%
Epoch: [0]  [  0/255]  eta: 0:05:56  lr: 0.000025  loss: 3.8413 (3.8413)  loss_classifier: 1.3349 (1.3349)  loss_box_reg: 0.0030 (0.0030)  loss_objectness: 0.6963 (0.6963)  loss_rpn_box_reg: 1.8070 (1.8070)  time: 1.3988  data: 0.2185  max mem: 6978
Epoch: [0]  [  1/255]  eta: 0:05:29  lr: 0.000044  loss: 3.8413 (4.0934)  loss_classifier: 1.3088 (1.3219)  loss_box_reg: 0.0030 (0.0040)  loss_objectness: 0.6963 (0.6969)  loss_rpn_box_reg: 1.8070 (2.0706)  time: 1.2988  data: 0.1812  max mem: 8403
Epoch: [0]  [  2/255]  eta: 0:04:57  lr: 0.000064  loss: 4.1972 (4.1280)  loss_classifier: 1.3088 (1.3063)  loss_box_reg: 0.0030 (0.0037)  loss_objectness: 0.6963 (0.6963)  loss_rpn_box_reg: 2.2238 (2.1216)  time: 1.1749  data: 0.1605  max mem: 8403
Epoch: [0]  [  3/255]  eta: 0:04:54  lr: 0.000084  loss: 4.1972 (4.3853)  loss_classifier: 1.2752 (1.2923)  loss_box_reg: 0.0030 (0.0059)  loss_objectness: 0.6952 (0.6959)  loss_rpn_box_reg: 2.2238 (2.3913)  time: 1.1692  data: 0.1431  max mem: 8403
Epoch: [0]  [  4/255]  eta: 0:04:52  lr: 0.000103  loss: 4.3454 (4.3783)  loss_classifier: 1.2752 (1.2608)  loss_box_reg: 0.0051 (0.0111)  loss_objectness: 0.6958 (0.6958)  loss_rpn_box_reg: 2.3341 (2.4106)  time: 1.1645  data: 0.1502  max mem: 8403
Epoch: [0]  [  5/255]  eta: 0:04:51  lr: 0.000123  loss: 4.2377 (4.3548)  loss_classifier: 1.2504 (1.2087)  loss_box_reg: 0.0051 (0.0103)  loss_objectness: 0.6952 (0.6957)  loss_rpn_box_reg: 2.3341 (2.4402)  time: 1.1660  data: 0.1593  max mem: 8403
Epoch: [0]  [  6/255]  eta: 0:04:50  lr: 0.000143  loss: 4.3454 (4.3861)  loss_classifier: 1.2504 (1.1401)  loss_box_reg: 0.0061 (0.0100)  loss_objectness: 0.6957 (0.6957)  loss_rpn_box_reg: 2.4876 (2.5404)  time: 1.1659  data: 0.1522  max mem: 8403
Epoch: [0]  [  7/255]  eta: 0:04:42  lr: 0.000162  loss: 4.2377 (4.3652)  loss_classifier: 1.1344 (1.0656)  loss_box_reg: 0.0051 (0.0091)  loss_objectness: 0.6957 (0.6957)  loss_rpn_box_reg: 2.4876 (2.5948)  time: 1.1394  data: 0.1523  max mem: 8403
Epoch: [0]  [  8/255]  eta: 0:04:41  lr: 0.000182  loss: 4.3454 (4.3933)  loss_classifier: 1.1344 (0.9828)  loss_box_reg: 0.0061 (0.0090)  loss_objectness: 0.6957 (0.6954)  loss_rpn_box_reg: 2.5882 (2.7061)  time: 1.1412  data: 0.1456  max mem: 8408
Epoch: [0]  [  9/255]  eta: 0:04:43  lr: 0.000202  loss: 4.2377 (4.2453)  loss_classifier: 0.9484 (0.9122)  loss_box_reg: 0.0061 (0.0091)  loss_objectness: 0.6957 (0.6956)  loss_rpn_box_reg: 2.4876 (2.6284)  time: 1.1516  data: 0.1492  max mem: 8416
Epoch: [0]  [ 10/255]  eta: 0:04:39  lr: 0.000221  loss: 4.3454 (4.2845)  loss_classifier: 0.9484 (0.8374)  loss_box_reg: 0.0061 (0.0083)  loss_objectness: 0.6957 (0.6955)  loss_rpn_box_reg: 2.5882 (2.7433)  time: 1.1396  data: 0.1460  max mem: 8416
Epoch: [0]  [ 11/255]  eta: 0:04:33  lr: 0.000241  loss: 4.2377 (4.2079)  loss_classifier: 0.7281 (0.7758)  loss_box_reg: 0.0053 (0.0080)  loss_objectness: 0.6952 (0.6954)  loss_rpn_box_reg: 2.5682 (2.7287)  time: 1.1195  data: 0.1417  max mem: 8416
Epoch: [0]  [ 12/255]  eta: 0:04:32  lr: 0.000261  loss: 4.2377 (4.1710)  loss_classifier: 0.7281 (0.7312)  loss_box_reg: 0.0061 (0.0150)  loss_objectness: 0.6952 (0.6952)  loss_rpn_box_reg: 2.5882 (2.7296)  time: 1.1233  data: 0.1379  max mem: 8452
Epoch: [0]  [ 13/255]  eta: 0:04:28  lr: 0.000280  loss: 4.2188 (4.0932)  loss_classifier: 0.5447 (0.6859)  loss_box_reg: 0.0061 (0.0153)  loss_objectness: 0.6949 (0.6951)  loss_rpn_box_reg: 2.5682 (2.6968)  time: 1.1075  data: 0.1350  max mem: 8452
Epoch: [0]  [ 14/255]  eta: 0:04:29  lr: 0.000300  loss: 4.2188 (3.9918)  loss_classifier: 0.5447 (0.6453)  loss_box_reg: 0.0076 (0.0148)  loss_objectness: 0.6949 (0.6951)  loss_rpn_box_reg: 2.5682 (2.6366)  time: 1.1169  data: 0.1384  max mem: 8452
Epoch: [0]  [ 15/255]  eta: 0:04:26  lr: 0.000320  loss: 4.1972 (3.9184)  loss_classifier: 0.3204 (0.6098)  loss_box_reg: 0.0076 (0.0145)  loss_objectness: 0.6945 (0.6950)  loss_rpn_box_reg: 2.4876 (2.5990)  time: 1.1092  data: 0.1417  max mem: 8452
Epoch: [0]  [ 16/255]  eta: 0:04:26  lr: 0.000339  loss: 4.2188 (3.9811)  loss_classifier: 0.3204 (0.5770)  loss_box_reg: 0.0076 (0.0141)  loss_objectness: 0.6945 (0.6946)  loss_rpn_box_reg: 2.5682 (2.6954)  time: 1.1153  data: 0.1423  max mem: 8452
Epoch: [0]  [ 17/255]  eta: 0:04:26  lr: 0.000359  loss: 4.1972 (3.9184)  loss_classifier: 0.2764 (0.5493)  loss_box_reg: 0.0076 (0.0144)  loss_objectness: 0.6944 (0.6944)  loss_rpn_box_reg: 2.4876 (2.6602)  time: 1.1192  data: 0.1407  max mem: 8485
Epoch: [0]  [ 18/255]  eta: 0:04:26  lr: 0.000379  loss: 4.1972 (3.8734)  loss_classifier: 0.2764 (0.5231)  loss_box_reg: 0.0076 (0.0139)  loss_objectness: 0.6944 (0.6943)  loss_rpn_box_reg: 2.4876 (2.6421)  time: 1.1260  data: 0.1372  max mem: 9325
Epoch: [0]  [ 19/255]  eta: 0:04:24  lr: 0.000398  loss: 4.0278 (3.8811)  loss_classifier: 0.1961 (0.5022)  loss_box_reg: 0.0076 (0.0142)  loss_objectness: 0.6942 (0.6941)  loss_rpn_box_reg: 2.4876 (2.6705)  time: 1.1192  data: 0.1397  max mem: 9325
Epoch: [0]  [ 20/255]  eta: 0:04:23  lr: 0.000418  loss: 4.0278 (3.8313)  loss_classifier: 0.1059 (0.4807)  loss_box_reg: 0.0076 (0.0137)  loss_objectness: 0.6939 (0.6940)  loss_rpn_box_reg: 2.4876 (2.6428)  time: 1.1077  data: 0.1341  max mem: 9325
Epoch: [0]  [ 21/255]  eta: 0:04:22  lr: 0.000438  loss: 3.7281 (3.8164)  loss_classifier: 0.1059 (0.4658)  loss_box_reg: 0.0081 (0.0148)  loss_objectness: 0.6937 (0.6938)  loss_rpn_box_reg: 2.5682 (2.6420)  time: 1.1030  data: 0.1338  max mem: 9325
Epoch: [0]  [ 22/255]  eta: 0:04:23  lr: 0.000457  loss: 3.5904 (3.8066)  loss_classifier: 0.1059 (0.4625)  loss_box_reg: 0.0082 (0.0187)  loss_objectness: 0.6937 (0.6935)  loss_rpn_box_reg: 2.5682 (2.6320)  time: 1.1228  data: 0.1403  max mem: 9325
Epoch: [0]  [ 23/255]  eta: 0:04:23  lr: 0.000477  loss: 3.5053 (3.7550)  loss_classifier: 0.1059 (0.4535)  loss_box_reg: 0.0082 (0.0202)  loss_objectness: 0.6934 (0.6933)  loss_rpn_box_reg: 2.4876 (2.5880)  time: 1.1312  data: 0.1421  max mem: 9354
Epoch: [0]  [ 24/255]  eta: 0:04:23  lr: 0.000497  loss: 3.5053 (3.7506)  loss_classifier: 0.0976 (0.4366)  loss_box_reg: 0.0081 (0.0195)  loss_objectness: 0.6934 (0.6929)  loss_rpn_box_reg: 2.5682 (2.6016)  time: 1.1374  data: 0.1379  max mem: 9354
Epoch: [0]  [ 25/255]  eta: 0:04:23  lr: 0.000516  loss: 3.3653 (3.7140)  loss_classifier: 0.0976 (0.4323)  loss_box_reg: 0.0082 (0.0207)  loss_objectness: 0.6916 (0.6925)  loss_rpn_box_reg: 2.4103 (2.5684)  time: 1.1399  data: 0.1345  max mem: 9354
Epoch: [0]  [ 26/255]  eta: 0:04:23  lr: 0.000536  loss: 3.0810 (3.6852)  loss_classifier: 0.0976 (0.4227)  loss_box_reg: 0.0098 (0.0209)  loss_objectness: 0.6915 (0.6921)  loss_rpn_box_reg: 2.3149 (2.5496)  time: 1.1448  data: 0.1389  max mem: 9354
Epoch: [0]  [ 27/255]  eta: 0:04:22  lr: 0.000556  loss: 3.0810 (3.6751)  loss_classifier: 0.0974 (0.4103)  loss_box_reg: 0.0098 (0.0204)  loss_objectness: 0.6908 (0.6916)  loss_rpn_box_reg: 2.3149 (2.5528)  time: 1.1548  data: 0.1358  max mem: 9354
Epoch: [0]  [ 28/255]  eta: 0:04:19  lr: 0.000575  loss: 3.0624 (3.6362)  loss_classifier: 0.0974 (0.4080)  loss_box_reg: 0.0109 (0.0220)  loss_objectness: 0.6907 (0.6911)  loss_rpn_box_reg: 2.2710 (2.5151)  time: 1.1430  data: 0.1368  max mem: 9354
Epoch: [0]  [ 29/255]  eta: 0:04:17  lr: 0.000595  loss: 3.0810 (3.6212)  loss_classifier: 0.0974 (0.3991)  loss_box_reg: 0.0187 (0.0220)  loss_objectness: 0.6898 (0.6905)  loss_rpn_box_reg: 2.3149 (2.5096)  time: 1.1356  data: 0.1339  max mem: 9354
